T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message,Si humidity (%),Si Temperature (C)3.6.15.1
0:37:29,NA:NA:NA,2249.4,2249441,1.0,27,4/8/2024,13:4:11,40.784218,-84.455574,695.21,211.90,0.056,110.21,93,36.95,98.51,-273.15,-459.67,34.33,93.79,14.32,0.97,740.00,225.55,0.56,0.17,8.69,-6.06,-26.75,-0.58,-1.21,9.70,0.00,0.00,0.00,156.12,6.94,-3.88,,20.94,35.05
0:37:30,NA:NA:NA,2250.4,2250448,1.0,27,4/8/2024,13:4:12,40.784218,-84.455574,695.06,211.85,0.036,110.21,93,36.93,98.47,-273.15,-459.67,34.33,93.79,14.32,0.97,739.16,225.30,-0.84,-0.25,8.69,-5.75,-26.38,-0.60,-1.23,9.70,0.00,0.00,0.00,156.12,6.94,-3.88,,20.92,35.06
0:37:31,NA:NA:NA,2251.5,2251456,1.0,27,4/8/2024,13:4:13,40.784218,-84.455574,694.79,211.77,0.042,110.21,93,36.95,98.51,-273.15,-459.67,34.33,93.79,14.32,0.97,740.00,225.55,0.84,0.25,8.69,-5.75,-28.00,-0.58,-1.22,9.73,-0.00,0.00,-0.00,156.12,6.94,-3.88,,20.87,35.05
0:37:32,NA:NA:NA,2252.5,2252460,1.0,26,4/8/2024,13:4:14,40.784214,-84.455574,694.50,211.68,0.067,110.21,97,36.95,98.51,-273.15,-459.67,34.34,93.81,14.32,0.97,740.84,225.81,0.83,0.25,8.25,-5.75,-27.19,-0.57,-1.20,9.73,0.00,0.00,-0.00,156.12,6.94,-3.88,,20.81,35.06
0:37:33,NA:NA:NA,2253.5,2253465,1.0,27,4/8/2024,13:4:15,40.784214,-84.455574,693.53,211.39,0.088,110.21,93,36.93,98.47,-273.15,-459.67,34.34,93.81,14.32,0.97,740.56,225.72,-0.28,-0.08,7.56,-5.75,-26.38,-0.55,-1.24,9.73,0.00,0.00,-0.00,156.12,6.94,-3.88,,20.78,35.07
0:37:34,NA:NA:NA,2254.5,2254471,1.0,25,4/8/2024,13:4:16,40.784214,-84.455574,692.89,211.19,0.067,110.21,98,36.95,98.51,-273.15,-459.67,34.34,93.81,14.32,0.97,741.12,225.89,0.56,0.17,8.25,-6.06,-27.56,-0.60,-1.25,9.73,0.00,0.00,0.00,156.12,6.94,-3.88,,20.76,35.07
0:37:35,NA:NA:NA,2255.5,2255478,1.0,25,4/8/2024,13:4:17,40.784214,-84.455574,692.06,210.94,0.031,110.21,98,36.95,98.51,-273.15,-459.67,34.34,93.81,14.32,0.97,739.44,225.38,-1.67,-0.51,8.69,-6.06,-26.38,-0.58,-1.23,9.72,0.00,0.00,-0.00,156.12,6.94,-3.88,,20.73,35.05
0:37:36,NA:NA:NA,2256.5,2256483,1.0,26,4/8/2024,13:4:18,40.784214,-84.455574,691.60,210.80,0.033,110.21,97,36.95,98.51,-273.15,-459.67,34.35,93.83,14.32,0.97,740.56,225.72,1.11,0.34,8.00,-5.38,-27.56,-0.59,-1.25,9.73,0.00,0.00,0.00,156.12,6.94,-3.88,,20.72,35.05
0:37:37,NA:NA:NA,2257.5,2257490,1.0,26,4/8/2024,13:4:19,40.784214,-84.455574,691.53,210.78,0.072,110.21,97,36.95,98.51,-273.15,-459.67,34.35,93.83,14.32,0.97,741.39,225.98,0.83,0.25,8.25,-6.06,-26.75,-0.58,-1.25,9.71,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.71,35.03
0:37:38,NA:NA:NA,2258.5,2258499,1.0,27,4/8/2024,13:4:20,40.784214,-84.455574,691.63,210.81,0.038,110.21,93,36.98,98.56,-273.15,-459.67,34.35,93.83,14.32,0.97,740.56,225.72,-0.83,-0.25,7.56,-5.00,-26.38,-0.58,-1.23,9.72,0.00,0.00,-0.00,156.12,6.94,-3.88,,20.69,35.05
0:37:39,NA:NA:NA,2259.5,2259528,1.0,27,4/8/2024,13:4:21,40.784210,-84.455574,691.57,210.79,0.043,110.21,93,36.95,98.51,-273.15,-459.67,34.35,93.83,14.32,0.97,740.28,225.64,-0.27,-0.08,9.50,-5.75,-26.38,-0.57,-1.23,9.71,0.00,0.00,-0.00,156.12,6.94,-3.88,,20.68,34.94
0:37:40,NA:NA:NA,2260.6,2260558,1.0,27,4/8/2024,13:4:22,40.784210,-84.455574,691.58,210.79,0.036,110.21,93,36.95,98.51,-273.15,-459.67,34.36,93.85,14.32,0.97,740.84,225.81,0.54,0.17,8.25,-6.50,-27.19,-0.59,-1.22,9.68,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.67,34.94
0:37:41,NA:NA:NA,2261.6,2261590,1.0,27,4/8/2024,13:4:23,40.784210,-84.455574,691.48,210.76,0.039,110.21,93,36.95,98.51,-273.15,-459.67,34.36,93.85,14.32,0.97,740.28,225.64,-0.54,-0.16,9.06,-6.50,-26.38,-0.59,-1.23,9.72,-0.00,0.00,-0.00,156.12,6.94,-3.88,,20.65,34.85
0:37:42,NA:NA:NA,2262.6,2262618,1.0,26,4/8/2024,13:4:24,40.784210,-84.455574,691.39,210.74,0.022,110.21,94,36.98,98.56,-273.15,-459.67,34.36,93.85,14.32,0.97,740.56,225.72,0.27,0.08,9.06,-6.50,-27.56,-0.61,-1.25,9.70,0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.64,34.86
0:37:43,NA:NA:NA,2263.6,2263629,1.0,26,4/8/2024,13:4:25,40.784210,-84.455574,691.04,210.63,0.041,110.21,94,36.98,98.56,-273.15,-459.67,34.37,93.87,14.32,0.97,740.00,225.55,-0.55,-0.17,9.50,-5.75,-27.19,-0.57,-1.22,9.71,0.00,0.00,0.00,156.12,6.94,-3.88,,20.62,34.88
0:37:44,NA:NA:NA,2264.6,2264642,1.0,26,4/8/2024,13:4:26,40.784210,-84.455574,691.35,210.72,0.129,110.21,94,36.98,98.56,-273.15,-459.67,34.37,93.87,14.32,0.97,738.60,225.13,-1.38,-0.42,8.00,-6.88,-27.56,-0.57,-1.23,9.73,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.61,34.81
0:37:45,NA:NA:NA,2265.7,2265656,1.0,26,4/8/2024,13:4:27,40.784210,-84.455574,691.85,210.88,0.031,110.21,94,36.98,98.56,-273.15,-459.67,34.37,93.87,14.32,0.97,739.44,225.38,0.82,0.25,8.00,-6.06,-25.56,-0.57,-1.22,9.72,0.00,0.00,0.00,156.12,6.94,-3.88,,20.60,34.80
0:37:46,NA:NA:NA,2266.7,2266668,1.0,26,4/8/2024,13:4:28,40.784210,-84.455574,692.26,211.00,0.031,110.21,94,36.95,98.51,-273.15,-459.67,34.37,93.87,14.32,0.97,739.16,225.30,-0.28,-0.08,8.25,-6.06,-26.38,-0.59,-1.23,9.70,0.00,0.00,0.00,156.12,6.94,-3.88,,20.58,34.88
0:37:47,NA:NA:NA,2267.7,2267680,1.0,26,4/8/2024,13:4:29,40.784210,-84.455574,692.32,211.02,0.051,110.21,94,36.98,98.56,-273.15,-459.67,34.38,93.88,14.32,0.97,740.28,225.64,1.11,0.34,8.00,-5.75,-26.75,-0.60,-1.23,9.73,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.60,34.89
0:37:48,NA:NA:NA,2268.7,2268692,1.0,27,4/8/2024,13:4:30,40.784210,-84.455574,692.56,211.09,0.005,110.21,93,37.00,98.61,-273.15,-459.67,34.38,93.88,14.32,0.97,740.56,225.72,0.28,0.08,8.00,-5.75,-27.56,-0.56,-1.23,9.70,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.54,34.80
0:37:49,NA:NA:NA,2269.7,2269702,1.0,27,4/8/2024,13:4:31,40.784214,-84.455574,692.40,211.04,0.043,110.21,93,37.00,98.61,-273.15,-459.67,34.39,93.90,14.32,0.97,740.84,225.81,0.28,0.08,9.06,-6.50,-26.75,-0.60,-1.22,9.73,0.00,0.00,0.00,156.12,6.94,-3.88,,20.52,34.81
0:37:50,NA:NA:NA,2270.7,2270736,1.0,26,4/8/2024,13:4:32,40.784214,-84.455574,692.51,211.08,0.042,110.21,102,36.98,98.56,-273.15,-459.67,34.39,93.90,14.32,0.97,740.56,225.72,-0.27,-0.08,8.69,-5.00,-26.75,-0.60,-1.24,9.73,0.00,0.00,0.00,156.12,6.94,-3.88,,20.52,34.86
0:37:51,NA:NA:NA,2271.8,2271769,1.0,26,4/8/2024,13:4:33,40.784214,-84.455574,692.55,211.09,0.059,110.21,102,37.00,98.61,-273.15,-459.67,34.39,93.90,14.32,0.97,740.56,225.72,0.00,0.00,8.00,-5.75,-27.56,-0.58,-1.22,9.72,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.51,34.94
0:37:52,NA:NA:NA,2272.8,2272802,1.0,27,4/8/2024,13:4:34,40.784214,-84.455574,692.60,211.10,0.061,110.21,93,37.00,98.61,-273.15,-459.67,34.40,93.92,14.32,0.97,740.28,225.64,-0.27,-0.08,8.25,-5.75,-26.75,-0.58,-1.24,9.70,-0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.49,34.99
0:37:53,NA:NA:NA,2273.8,2273817,1.0,26,4/8/2024,13:4:35,40.784214,-84.455574,692.89,211.19,0.034,110.21,94,37.05,98.70,-273.15,-459.67,34.40,93.92,14.32,0.97,741.39,225.98,1.10,0.34,8.25,-6.50,-25.88,-0.58,-1.24,9.72,0.00,0.00,0.00,156.12,6.94,-3.88,,20.51,35.04
0:37:54,NA:NA:NA,2274.8,2274832,1.0,27,4/8/2024,13:4:36,40.784214,-84.455574,692.99,211.22,0.025,110.21,93,37.00,98.61,-273.15,-459.67,34.40,93.92,14.32,0.97,740.28,225.64,-1.10,-0.34,8.69,-6.50,-26.38,-0.58,-1.24,9.71,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.50,35.04
0:37:55,NA:NA:NA,2275.8,2275846,1.0,27,4/8/2024,13:4:37,40.784214,-84.455574,693.19,211.28,0.037,110.21,93,37.00,98.61,-273.15,-459.67,34.40,93.92,14.32,0.97,741.39,225.98,1.10,0.34,9.06,-6.06,-26.38,-0.59,-1.25,9.72,0.00,0.00,0.00,156.12,6.94,-3.88,,20.53,35.04
0:37:56,NA:NA:NA,2276.9,2276863,1.0,27,4/8/2024,13:4:38,40.784214,-84.455574,693.27,211.31,0.022,110.21,93,37.00,98.61,-273.15,-459.67,34.41,93.94,14.32,0.97,741.12,225.89,-0.27,-0.08,8.00,-6.50,-27.19,-0.60,-1.22,9.69,0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.58,35.03
0:37:57,NA:NA:NA,2277.9,2277881,1.0,27,4/8/2024,13:4:39,40.784214,-84.455574,693.19,211.28,0.045,110.21,93,37.00,98.61,-273.15,-459.67,34.41,93.94,14.32,0.97,740.84,225.81,-0.28,-0.08,9.50,-5.75,-26.75,-0.59,-1.25,9.71,0.00,0.00,0.00,156.12,6.94,-3.88,,20.61,35.05
0:37:58,NA:NA:NA,2278.9,2278895,1.0,27,4/8/2024,13:4:40,40.784214,-84.455574,693.16,211.28,0.089,110.21,93,36.98,98.56,-273.15,-459.67,34.41,93.94,14.32,0.97,740.00,225.55,-0.83,-0.25,8.00,-6.50,-26.75,-0.59,-1.21,9.73,-0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.68,35.04
0:37:59,NA:NA:NA,2279.9,2279910,1.0,27,4/8/2024,13:4:41,40.784218,-84.455574,693.17,211.28,0.017,110.21,93,37.00,98.61,-273.15,-459.67,34.41,93.94,14.32,0.97,741.95,226.15,1.92,0.59,8.25,-6.06,-27.19,-0.58,-1.23,9.71,0.00,0.00,0.00,156.12,6.94,-3.88,,20.74,35.05
0:38:00,NA:NA:NA,2280.9,2280911,1.0,27,4/8/2024,13:4:42,40.784218,-84.455574,693.07,211.25,0.015,110.21,93,37.00,98.61,-273.15,-459.67,34.41,93.94,14.32,0.97,740.84,225.81,-1.12,-0.34,8.69,-6.06,-27.56,-0.59,-1.24,9.72,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.77,35.01
0:38:01,NA:NA:NA,2281.9,2281948,1.0,27,4/8/2024,13:4:43,40.784218,-84.455574,693.21,211.29,0.020,110.21,93,37.00,98.61,-273.15,-459.67,34.42,93.96,14.32,0.97,739.72,225.47,-1.08,-0.33,8.69,-6.06,-26.75,-0.58,-1.24,9.71,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.81,35.04
0:38:02,NA:NA:NA,2283.0,2282988,1.0,27,4/8/2024,13:4:44,40.784218,-84.455574,693.21,211.29,0.032,110.21,93,37.05,98.70,-273.15,-459.67,34.42,93.96,14.32,0.97,740.56,225.72,0.81,0.25,8.69,-6.88,-28.00,-0.59,-1.23,9.68,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.87,35.07
0:38:04,NA:NA:NA,2284.0,2284028,1.0,27,4/8/2024,13:4:45,40.784218,-84.455574,693.47,211.37,0.028,110.21,93,37.00,98.61,-273.15,-459.67,34.43,93.97,14.32,0.97,739.72,225.47,-0.81,-0.25,8.69,-6.50,-27.19,-0.58,-1.22,9.71,0.00,0.00,0.00,156.12,6.94,-3.88,,20.87,35.04
0:38:05,NA:NA:NA,2285.0,2285048,1.0,27,4/8/2024,13:4:46,40.784218,-84.455574,693.36,211.34,0.002,110.21,93,37.00,98.61,-273.15,-459.67,34.43,93.97,14.32,0.97,741.39,225.98,1.64,0.50,7.19,-5.38,-26.75,-0.57,-1.23,9.73,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.91,35.09
0:38:06,NA:NA:NA,2286.1,2286071,1.0,27,4/8/2024,13:4:47,40.784222,-84.455574,693.34,211.33,0.038,110.21,93,37.05,98.70,-273.15,-459.67,34.44,93.99,14.32,0.97,740.28,225.64,-1.09,-0.33,8.69,-5.75,-26.00,-0.57,-1.23,9.72,-0.00,0.00,-0.00,156.12,6.94,-3.88,,20.89,35.08
0:38:07,NA:NA:NA,2287.1,2287092,1.0,27,4/8/2024,13:4:48,40.784222,-84.455574,693.08,211.25,0.028,110.21,93,37.03,98.65,-273.15,-459.67,34.44,93.99,14.32,0.97,740.56,225.72,0.27,0.08,8.00,-5.75,-25.88,-0.57,-1.21,9.73,-0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.84,35.03
0:38:08,NA:NA:NA,2288.1,2288114,1.0,27,4/8/2024,13:4:49,40.784222,-84.455574,693.03,211.24,0.009,110.21,93,37.03,98.65,-273.15,-459.67,34.44,93.99,14.32,0.97,740.56,225.72,0.00,0.00,8.00,-6.88,-26.38,-0.64,-1.27,9.68,-0.00,0.01,0.00,156.12,6.94,-3.88,,20.84,34.97
0:38:09,NA:NA:NA,2289.1,2289118,1.0,26,4/8/2024,13:4:50,40.784222,-84.455574,693.86,211.49,0.127,110.21,94,37.05,98.70,-273.15,-459.67,34.44,93.99,14.32,0.97,740.84,225.81,0.28,0.08,8.00,-6.50,-26.38,-0.58,-1.22,9.70,0.00,0.00,0.00,156.12,6.94,-3.88,,20.81,34.92
0:38:10,NA:NA:NA,2290.1,2290120,1.0,26,4/8/2024,13:4:51,40.784222,-84.455574,693.59,211.41,0.056,110.21,94,37.05,98.70,-273.15,-459.67,34.45,94.01,14.32,0.97,741.39,225.98,0.56,0.17,7.56,-5.75,-25.56,-0.58,-1.22,9.73,-0.01,0.01,0.00,156.12,6.94,-3.88,,20.76,34.90
0:38:11,NA:NA:NA,2291.1,2291123,1.0,26,4/8/2024,13:4:52,40.784222,-84.455574,693.28,211.31,0.055,110.21,94,37.03,98.65,-273.15,-459.67,34.45,94.01,14.32,0.97,741.12,225.89,-0.28,-0.08,8.25,-6.06,-26.75,-0.57,-1.22,9.68,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.72,34.88
0:38:12,NA:NA:NA,2292.1,2292125,1.0,26,4/8/2024,13:4:53,40.784222,-84.455574,693.11,211.26,0.031,110.21,94,37.03,98.65,-273.15,-459.67,34.45,94.01,14.32,0.97,741.12,225.89,0.00,0.00,8.69,-5.75,-25.88,-0.57,-1.21,9.73,0.00,0.00,0.00,156.12,6.94,-3.88,,20.68,34.92
0:38:13,NA:NA:NA,2293.1,2293126,1.0,26,4/8/2024,13:4:54,40.784225,-84.455582,693.61,211.41,0.053,110.21,94,37.05,98.70,-273.15,-459.67,34.45,94.01,14.32,0.97,741.39,225.98,0.28,0.08,8.69,-6.50,-27.19,-0.58,-1.23,9.71,0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.65,34.84
0:38:14,NA:NA:NA,2294.1,2294128,1.0,25,4/8/2024,13:4:55,40.784225,-84.455582,694.37,211.65,0.061,110.21,99,37.08,98.74,-273.15,-459.67,34.45,94.01,14.32,0.97,741.95,226.15,0.56,0.17,8.69,-6.06,-27.19,-0.58,-1.23,9.72,0.00,0.00,0.00,156.12,6.94,-3.88,,20.59,34.88
0:38:15,NA:NA:NA,2295.1,2295131,1.0,26,4/8/2024,13:4:56,40.784225,-84.455582,695.10,211.87,0.066,110.21,96,37.05,98.70,-273.15,-459.67,34.46,94.03,14.32,0.97,742.23,226.23,0.28,0.09,8.69,-5.00,-27.56,-0.58,-1.21,9.71,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.57,34.90
0:38:16,NA:NA:NA,2296.1,2296133,1.0,26,4/8/2024,13:4:57,40.784225,-84.455582,695.74,212.06,0.022,110.21,96,37.10,98.79,-273.15,-459.67,34.46,94.03,14.32,0.97,741.12,225.89,-1.11,-0.34,8.00,-6.06,-27.19,-0.56,-1.20,9.71,-0.00,-0.00,0.00,156.12,6.94,-3.88,,20.53,34.93
0:38:17,NA:NA:NA,2297.1,2297136,1.0,26,4/8/2024,13:4:58,40.784225,-84.455582,696.10,212.17,0.031,110.21,96,37.05,98.70,-273.15,-459.67,34.47,94.05,14.32,0.97,740.84,225.81,-0.28,-0.09,8.00,-5.38,-27.56,-0.57,-1.23,9.70,0.00,-0.00,-0.00,156.12,6.94,-3.88,,20.51,34.97
0:38:18,NA:NA:NA,2298.1,2298140,1.0,26,4/8/2024,13:4:59,40.784225,-84.455582,696.34,212.24,0.012,110.21,96,37.08,98.74,-273.15,-459.67,34.47,94.05,14.32,0.97,741.67,226.06,0.84,0.25,8.69,-5.75,-26.38,-0.57,-1.20,9.73,-0.00,0.00,-0.00,156.12,6.94,-3.88,,20.45,34.97
0:38:19,NA:NA:NA,2299.1,2299143,1.0,26,4/8/2024,13:5:0,40.784225,-84.455582,696.53,212.30,0.042,110.21,96,37.08,98.74,-273.15,-459.67,34.47,94.05,14.32,0.97,741.39,225.98,-0.28,-0.09,8.00,-6.50,-27.56,-0.58,-1.24,9.68,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.42,34.98
0:38:20,NA:NA:NA,2300.1,2300147,1.0,26,4/8/2024,13:5:1,40.784225,-84.455582,696.84,212.40,0.017,110.21,96,37.08,98.74,-273.15,-459.67,34.47,94.05,14.32,0.97,741.39,225.98,0.00,0.00,8.00,-7.56,-26.00,-0.57,-1.22,9.70,-0.00,0.00,0.00,156.12,6.94,-3.88,,20.37,34.92
0:38:21,NA:NA:NA,2301.1,2301150,1.0,26,4/8/2024,13:5:2,40.784225,-84.455582,697.00,212.45,0.044,110.21,96,37.10,98.79,-273.15,-459.67,34.48,94.06,14.32,0.97,742.23,226.23,0.84,0.25,9.06,-6.06,-26.75,-0.58,-1.22,9.68,0.00,-0.00,0.00,156.12,6.94,-3.88,,20.35,34.89
0:38:22,NA:NA:NA,2302.2,2302153,1.0,27,4/8/2024,13:5:3,40.784225,-84.455582,697.06,212.46,0.026,110.21,94,37.10,98.79,-273.15,-459.67,34.48,94.06,14.32,0.97,741.95,226.15,-0.28,-0.09,8.25,-5.75,-26.00,-0.58,-1.23,9.72,-0.00,0.00,-0.00,156.12,6.94,-3.88,,20.36,34.90
0:38:23,NA:NA:NA,2303.2,2303156,1.0,27,4/8/2024,13:5:4,40.784225,-84.455582,697.27,212.53,0.038,110.21,94,37.10,98.79,-273.15,-459.67,34.48,94.06,14.32,0.97,741.39,225.98,-0.56,-0.17,8.69,-6.06,-27.56,-0.56,-1.20,9.70,-0.00,0.00,-0.00,156.12,6.88,-3.88,,20.38,34.93
0:38:24,NA:NA:NA,2304.2,2304160,1.0,27,4/8/2024,13:5:5,40.784225,-84.455582,697.39,212.56,0.047,110.21,94,37.08,98.74,-273.15,-459.67,34.48,94.06,14.32,0.97,740.84,225.81,-0.56,-0.17,8.69,-6.50,-28.06,-0.57,-1.21,9.72,0.00,-0.00,0.00,156.12,6.88,-3.88,,20.39,34.82
0:38:25,NA:NA:NA,2305.2,2305163,1.0,27,4/8/2024,13:5:6,40.784229,-84.455582,697.66,212.65,0.043,110.21,94,37.10,98.79,-273.15,-459.67,34.49,94.08,14.32,0.97,740.84,225.81,0.00,0.00,8.25,-6.50,-27.25,-0.53,-1.19,9.74,0.00,0.00,0.00,156.12,6.81,-3.69,,20.42,34.73
0:38:26,NA:NA:NA,2306.2,2306166,1.0,27,4/8/2024,13:5:7,40.784229,-84.455582,697.99,212.75,0.040,110.21,94,37.05,98.70,-273.15,-459.67,34.49,94.08,14.32,0.97,741.12,225.89,0.28,0.09,8.06,-7.25,-26.25,-0.56,-1.19,9.74,0.00,0.00,0.00,156.19,6.75,-3.56,,20.45,34.60
0:38:27,NA:NA:NA,2307.2,2307169,1.0,27,4/8/2024,13:5:8,40.784229,-84.455589,698.09,212.78,0.045,110.21,94,37.08,98.74,-273.15,-459.67,34.50,94.10,14.32,0.97,741.67,226.06,0.56,0.17,8.88,-6.06,-26.69,-0.53,-1.17,9.71,0.00,-0.00,0.00,156.19,6.81,-3.50,,20.47,34.48
0:38:28,NA:NA:NA,2308.2,2308173,1.0,27,4/8/2024,13:5:9,40.784229,-84.455589,698.10,212.78,0.025,110.21,94,37.10,98.79,-273.15,-459.67,34.50,94.10,14.32,0.97,741.12,225.89,-0.56,-0.17,7.00,-6.88,-27.19,-0.53,-1.15,9.70,-0.00,-0.00,-0.00,156.25,6.81,-3.50,,20.49,34.45
0:38:29,NA:NA:NA,2309.2,2309176,1.0,27,4/8/2024,13:5:10,40.784229,-84.455589,698.38,212.87,0.027,110.21,94,37.10,98.79,-273.15,-459.67,34.50,94.10,14.32,0.97,741.67,226.06,0.56,0.17,13.50,-10.06,-43.88,-0.52,-1.18,9.71,0.00,0.00,0.00,156.25,6.81,-3.50,,20.53,34.35
0:38:30,NA:NA:NA,2310.2,2310180,1.0,27,4/8/2024,13:5:11,40.784229,-84.455589,698.71,212.97,0.031,110.21,94,37.10,98.79,-273.15,-459.67,34.51,94.12,14.32,0.97,740.84,225.81,-0.84,-0.25,12.38,-10.06,-43.88,-0.53,-1.18,9.72,0.00,-0.00,-0.00,156.25,6.81,-3.50,,20.57,34.31
0:38:31,NA:NA:NA,2311.2,2311182,1.0,27,4/8/2024,13:5:12,40.784229,-84.455589,699.13,213.10,0.007,110.21,94,37.13,98.83,-273.15,-459.67,34.51,94.12,14.32,0.97,740.56,225.72,-0.28,-0.08,14.25,-10.50,-44.75,-0.53,-1.17,9.71,0.00,0.00,0.00,156.25,6.81,-3.50,,20.60,34.24
0:38:32,NA:NA:NA,2312.2,2312186,1.0,27,4/8/2024,13:5:13,40.784229,-84.455589,699.67,213.26,0.046,110.21,94,37.10,98.79,-273.15,-459.67,34.51,94.12,14.32,0.97,741.39,225.98,0.83,0.25,12.75,-10.88,-43.50,-0.53,-1.18,9.71,0.00,0.00,0.00,156.25,6.81,-3.50,,20.67,34.26
0:38:33,NA:NA:NA,2313.2,2313189,1.0,27,4/8/2024,13:5:14,40.784229,-84.455589,699.79,213.30,0.019,110.21,94,37.10,98.79,-273.15,-459.67,34.51,94.12,14.32,0.97,741.67,226.06,0.28,0.09,14.25,-9.38,-43.88,-0.53,-1.18,9.71,0.00,-0.00,0.00,156.25,6.81,-3.50,,20.74,34.34
0:38:34,NA:NA:NA,2314.2,2314191,1.0,27,4/8/2024,13:5:15,40.784229,-84.455589,699.93,213.34,0.058,110.21,94,37.10,98.79,-273.15,-459.67,34.52,94.14,14.32,0.97,741.67,226.06,0.00,0.00,12.75,-10.50,-45.06,-0.51,-1.17,9.70,0.00,-0.00,0.00,156.25,6.81,-3.50,,20.76,34.36
0:38:35,NA:NA:NA,2315.2,2315193,1.0,27,4/8/2024,13:5:16,40.784225,-84.455589,699.67,213.26,0.062,110.21,94,37.13,98.83,-273.15,-459.67,34.52,94.14,14.32,0.97,740.28,225.64,-1.39,-0.42,12.75,-9.75,-43.88,-0.52,-1.17,9.71,0.00,0.00,0.00,156.25,6.81,-3.50,,20.81,34.33
0:38:36,NA:NA:NA,2316.2,2316196,1.0,27,4/8/2024,13:5:17,40.784225,-84.455589,699.75,213.28,0.033,110.21,94,37.10,98.79,-273.15,-459.67,34.52,94.14,14.32,0.97,740.00,225.55,-0.28,-0.08,14.25,-10.50,-43.88,-0.53,-1.16,9.72,0.00,0.00,-0.00,156.25,6.81,-3.50,,20.85,34.29
0:38:37,NA:NA:NA,2317.2,2317199,1.0,27,4/8/2024,13:5:19,40.784225,-84.455582,699.09,213.08,0.043,110.21,94,37.10,98.79,-273.15,-459.67,34.52,94.14,14.32,0.97,741.67,226.06,1.67,0.51,13.88,-10.06,-43.88,-0.53,-1.16,9.71,0.00,-0.00,0.00,156.25,6.81,-3.50,,20.96,34.21
0:38:38,NA:NA:NA,2318.4,2318416,0.8,27,4/8/2024,13:5:20,40.784225,-84.455582,698.74,212.98,0.041,110.21,94,37.13,98.83,-273.15,-459.67,34.52,94.14,14.32,0.97,741.67,226.06,0.00,0.00,12.38,-10.06,-44.25,-0.53,-1.19,9.71,0.00,0.00,-0.00,156.25,6.81,-3.50,,21.02,34.07
0:38:39,NA:NA:NA,2319.4,2319422,1.0,27,4/8/2024,13:5:21,40.784225,-84.455582,698.62,212.94,0.039,110.21,94,37.13,98.83,-273.15,-459.67,34.53,94.15,14.32,0.97,740.84,225.81,-0.83,-0.25,13.50,-10.50,-43.88,-0.51,-1.17,9.74,0.00,-0.00,0.00,156.25,6.81,-3.50,,21.10,34.05
0:38:40,NA:NA:NA,2320.4,2320427,1.0,27,4/8/2024,13:5:22,40.784222,-84.455582,698.73,212.97,0.071,110.21,94,37.05,98.70,-273.15,-459.67,34.53,94.15,14.32,0.97,741.67,226.06,0.83,0.25,12.38,-10.50,-43.88,-0.53,-1.16,9.75,0.00,0.00,-0.00,156.25,6.81,-3.50,,21.16,34.02
0:38:41,NA:NA:NA,2321.4,2321431,1.0,27,4/8/2024,13:5:23,40.784222,-84.455582,698.37,212.86,0.027,110.21,94,37.13,98.83,-273.15,-459.67,34.53,94.15,14.32,0.97,740.84,225.81,-0.84,-0.25,13.06,-9.75,-44.25,-0.53,-1.18,9.72,0.00,-0.00,-0.00,156.25,6.81,-3.50,,21.26,34.01
0:38:42,NA:NA:NA,2322.4,2322435,1.0,27,4/8/2024,13:5:24,40.784222,-84.455582,698.20,212.81,0.022,110.21,94,37.08,98.74,-273.15,-459.67,34.54,94.17,14.32,0.97,741.39,225.98,0.56,0.17,12.75,-10.06,-45.56,-0.52,-1.16,9.72,0.00,-0.00,-0.00,156.25,6.81,-3.50,,21.32,33.94
